dVmax,ADP90,ADP50,Vreps,tdV
2.83403,104,96,-71.396,5.69
3.29791,144,132,-84.0041,5.92
3.03432,156,145,-75.7589,5.76
3.3285,131,120,-80.5472,5.85
2.85281,109,99,-73.2676,5.73
3.46212,126,115,-82.0589,5.87
3.08976,170,159,-73.8275,5.72
2.91427,159,148,-73.3356,5.72
2.94802,154,144,-70.8052,5.67
3.42033,176,163,-79.6662,5.82
3.28801,183,172,-74.0495,5.72
2.84115,95,87,-71.3443,5.69
3.02093,164,154,-74.9762,5.75
2.9798,146,135,-82.2761,5.9
3.0285,156,145,-77.6917,5.8
3.31784,99,89,-74.7054,5.73
2.85094,179,167,-76.3878,5.79
3.24236,131,121,-70.5724,5.65
3.16742,105,96,-74.1646,5.73
3.0118,180,169,-73.7717,5.73
2.82794,88,80,-72.1839,5.71
3.07981,182,168,-81.309,5.87
2.82739,138,129,-76.2195,5.79
3.05352,133,123,-69.7245,5.64
3.27787,164,151,-82.2303,5.88
3.14457,117,108,-71.5153,5.68
3.17401,148,138,-75.6323,5.76
3.25087,152,141,-79.4036,5.83
3.11111,84,76,-70.1439,5.66
3.23742,138,129,-71.1203,5.66
3.18489,156,146,-71.771,5.68
2.86707,135,124,-80.0491,5.86
3.01357,157,146,-77.1969,5.79
3.25168,142,130,-81.0333,5.86
3.32081,210,195,-84.4443,5.92
3.32829,172,160,-78.0074,5.8
3.07078,176,165,-76.1191,5.77
3.1672,101,91,-74.8465,5.74
2.86021,175,163,-79.5518,5.85
2.96777,98,89,-75.0734,5.76
2.97328,127,117,-77.4755,5.8
3.14348,135,125,-80.2696,5.85
2.88628,162,152,-75.028,5.76
3.17877,87,79,-72.9553,5.71
2.98139,190,178,-75.729,5.77
3.40194,168,155,-80.0138,5.83
3.40215,148,136,-78.8879,5.81
3.43452,99,89,-81.8181,5.88
2.83637,88,79,-76.9694,5.81
3.39263,174,161,-79.7594,5.83
3.0854,150,137,-86.4115,5.98
3.13039,161,151,-74.2329,5.73
3.00217,185,170,-84.4637,5.94
2.95484,96,87,-73.5186,5.73
3.30324,186,173,-79.2694,5.82
3.18612,89,80,-77.3388,5.8
3.36232,92,83,-74.8879,5.74
3.03727,75,66,-76.5064,5.79
3.24511,151,138,-81.2192,5.86
2.86268,80,72,-73.9326,5.75
3.25314,185,174,-74.8945,5.74
3.37021,161,150,-72.9537,5.69
3.16451,160,150,-71.3967,5.67
3.23344,172,158,-82.3794,5.88
3.32432,141,131,-74.7267,5.73
2.84403,118,109,-73.0418,5.72
3.12051,128,117,-79.5343,5.84
3.2371,149,136,-85.0395,5.94
3.0423,114,105,-75.2726,5.76
3.05724,140,128,-80.1931,5.85
3.31857,189,177,-79.8105,5.83
3.01608,178,165,-83.8273,5.93
2.87227,130,119,-79.5321,5.85
2.92964,83,74,-76.4167,5.79
3.09225,89,81,-72.0764,5.7
3.22436,109,97,-86.5465,5.98
2.99411,179,166,-81.3222,5.88
3.05692,136,125,-76.8219,5.79
3.02032,83,74,-76.1316,5.78
3.06423,156,146,-69.4613,5.64
3.12414,88,79,-77.946,5.81
3.05486,194,180,-85.9264,5.96
3.12295,174,164,-72.0378,5.69
2.96644,155,145,-71.6327,5.69
2.82632,146,136,-70.8835,5.68
3.01699,154,142,-83.3446,5.92
3.03287,172,161,-75.0043,5.75
3.22658,90,79,-83.9401,5.93
3.31973,184,172,-77.631,5.79
3.30175,150,141,-70.8342,5.65
3.03612,163,150,-83.4945,5.92
3.20303,173,163,-73.6073,5.71
3.25137,124,113,-82.4423,5.89
3.34935,89,79,-81.8354,5.88
3.1412,101,90,-86.1044,5.98
3.02237,82,75,-71.9125,5.7
3.02939,149,136,-86.6519,5.98
3.40594,154,142,-84.1849,5.92
2.81,91,84,-72.6273,5.72
3.26028,170,157,-82.5839,5.89
2.89869,135,125,-77.7377,5.81
2.84825,124,114,-75.9564,5.78
3.31619,162,151,-76.576,5.77
2.85044,170,160,-72.9071,5.72
3.26173,135,125,-78.6126,5.81
2.9894,115,106,-71.226,5.68
3.11182,89,81,-75.5629,5.77
3.08769,188,173,-86.7059,5.98
3.19613,106,97,-77.6533,5.8
3.54861,125,113,-84.8654,5.93
3.2329,146,136,-75.7689,5.76
2.89863,143,132,-76.499,5.79
3.16821,152,140,-81.0924,5.87
3.33843,155,142,-82.9307,5.89
2.96698,204,191,-81.9564,5.89
3.21752,189,176,-81.6336,5.87
3.03419,111,102,-77.1706,5.8
3.00375,197,184,-79.8081,5.85
3.20182,188,177,-74.8939,5.74
2.95981,74,65,-77.4176,5.81
3.05157,155,143,-81.1056,5.87
3.03041,167,156,-75.634,5.76
3.24744,190,175,-85.7796,5.95
3.01407,176,164,-78.227,5.81
2.86463,154,143,-75.1266,5.76
3.2639,141,132,-70.3855,5.64
2.96995,149,136,-83.1737,5.92
3.50427,186,172,-83.3361,5.89
3.25894,105,94,-82.4265,5.89
2.90254,139,127,-82.2176,5.9
3.23389,157,147,-71.4113,5.67
3.16168,92,82,-77.0269,5.79
3.02609,87,77,-82.5462,5.91
3.23445,141,128,-84.7324,5.93
3.47123,198,185,-82.5356,5.88
3.37646,202,187,-84.8365,5.93
3.32476,191,177,-84.5104,5.92
2.89873,170,158,-79.1663,5.84
2.9446,117,107,-81.4407,5.89
2.94764,169,158,-74.8424,5.75
3.0408,163,149,-84.2654,5.93
3.12693,107,94,-85.8717,5.97
3.28595,144,135,-71.4206,5.67
3.32701,126,116,-74.7134,5.73
3.16262,153,142,-81.285,5.87
3.02217,170,160,-71.4264,5.68
3.04359,169,159,-70.0967,5.65
2.85679,170,160,-73.3493,5.73
2.90006,136,125,-75.9345,5.78
3.04386,131,121,-78.0954,5.81
3.29146,185,172,-81.1255,5.86
3.20598,151,140,-72.6582,5.69
2.8845,111,101,-75.928,5.78
3.19091,139,128,-76.9756,5.78
3.12193,129,119,-79.3645,5.84
3.27097,179,167,-80.1507,5.84
3.008,164,153,-75.4799,5.76
2.95682,132,122,-75.2251,5.76
3.19949,95,87,-73.3666,5.72
3.35398,145,133,-81.5851,5.87
3.31092,113,104,-70.2689,5.64
3.13843,158,146,-80.6007,5.86
2.9971,143,133,-71.7561,5.69
3.08344,152,143,-71.5506,5.68
3.17244,169,157,-78.376,5.81
3.05482,150,139,-75.6184,5.76
3.40754,174,162,-80.2827,5.84
3.10418,170,161,-69.8688,5.64
2.93869,174,163,-72.1551,5.7
3.38594,185,174,-76.5841,5.76
3.26087,158,147,-78.394,5.81
3.02687,153,141,-81.0372,5.87
3.11942,162,151,-74.2826,5.73
3.22347,137,127,-76.1297,5.76
2.83653,109,100,-78.2074,5.83
3.17104,80,72,-74.9748,5.75
2.99712,137,128,-71.3985,5.68
3.61535,145,133,-86.3386,5.95
3.40165,164,153,-77.6489,5.78
3.04627,150,140,-69.7517,5.64
3.21232,194,180,-84.8592,5.93
2.94784,71,63,-74.8273,5.76
3.09712,192,179,-82.2042,5.89
3.35671,117,107,-80.4671,5.85
3.11193,162,149,-81.2297,5.87
3.04558,119,108,-81.4202,5.88
3.00648,138,126,-83.0201,5.91
2.90325,76,67,-78.5902,5.84
3.06423,123,114,-75.8042,5.77
3.17777,186,175,-74.9145,5.74
3.35549,125,114,-78.9768,5.82
3.11513,136,127,-70.0343,5.65
3.16333,173,160,-80.537,5.85
3.2969,143,133,-72.9604,5.7
3.15042,155,144,-75.6649,5.76
2.87552,174,161,-80.1994,5.86
2.99824,174,164,-71.1991,5.67
2.87735,178,166,-78.6255,5.83
2.99304,150,140,-76.6017,5.79
3.17488,192,179,-83.089,5.9
3.41194,111,100,-79.4564,5.82
3.04393,109,99,-76.0641,5.77
2.98514,182,169,-79.3835,5.84
2.86567,109,100,-74.4873,5.75
3.45148,174,160,-81.5832,5.86
3.05504,121,112,-71.9211,5.69
3.09298,141,129,-82.9882,5.91
3.22136,182,168,-85.3338,5.95
3.36954,157,146,-75.2529,5.74
3.2642,143,132,-74.9789,5.74
3.1817,104,93,-81.6697,5.88
3.22741,189,176,-79.9262,5.84
3.07226,182,171,-73.528,5.72
2.90538,166,153,-80.5458,5.87
3.27372,190,179,-74.4695,5.73
3.28298,203,189,-83.1211,5.9
2.84418,123,114,-73.1446,5.73
3.29368,127,118,-71.1413,5.66
3.02254,153,144,-69.7597,5.64
3.47902,175,161,-85.639,5.94
2.94367,108,98,-81.116,5.89
2.93571,193,180,-83.2478,5.92
2.96698,100,91,-76.365,5.79
2.84117,165,154,-75.9718,5.78
3.26129,161,149,-78.9933,5.82
3.19914,171,161,-69.9531,5.64
3.07961,169,156,-83.0986,5.91
2.9301,185,173,-79.274,5.84
2.84335,130,119,-77.6045,5.81
2.93829,103,94,-71.5561,5.69
3.13559,175,164,-76.7592,5.78
3.4399,178,164,-83.2891,5.89
2.88516,161,150,-72.625,5.71
3.19347,96,88,-71.9311,5.69
3.05663,171,159,-79.7332,5.84
3.29119,171,159,-77.6699,5.79
3.35236,131,120,-76.4811,5.77
3.09802,155,144,-76.0631,5.77
2.93501,166,155,-72.412,5.7
2.92363,176,165,-75.1107,5.76
3.0857,189,177,-79.8797,5.84
3.57481,180,167,-85.0692,5.92
3.17659,145,135,-77.7925,5.8
3.0223,158,147,-79.4941,5.84
3.00633,128,117,-79.4444,5.84
3.15702,164,151,-84.2814,5.93
3.16386,134,124,-72.7941,5.7
3.34526,113,101,-85.0922,5.94
3.09023,169,159,-72.4653,5.7
3.21963,89,79,-80.7551,5.86
3.18149,104,95,-71.5947,5.68
3.32451,161,150,-76.041,5.76
3.47021,163,149,-85.2779,5.93
2.8399,95,85,-79.1213,5.85
3.07626,104,95,-77.9484,5.82
2.94027,134,125,-73.2378,5.72
3.08326,125,114,-82.72,5.91
3.26979,160,151,-69.6817,5.63
3.24146,174,163,-75.7101,5.75
3.06874,143,131,-86.327,5.98
3.01944,155,144,-76.2931,5.78
3.27254,165,153,-79.348,5.82
3.30458,115,104,-81.7926,5.88
3.12089,161,150,-75.5903,5.76
2.86251,129,119,-77.2553,5.81
2.98623,154,143,-76.3865,5.78
3.25969,148,137,-73.8441,5.72
3.20924,186,172,-83.9049,5.92
3.50013,198,183,-86.2321,5.95
3.12978,189,176,-81.7747,5.88
3.32731,119,109,-77.5656,5.79
3.08762,105,95,-82.3947,5.9
3.52718,128,115,-86.6544,5.96
3.19059,115,104,-79.6068,5.84
3.29709,186,173,-81.6521,5.87
2.87802,107,98,-69.8204,5.66
3.553,186,171,-85.4725,5.93
3.04042,181,171,-71.9512,5.69
2.94685,149,137,-80.029,5.86
2.92581,132,122,-71.3114,5.68
3.12606,135,125,-75.3968,5.75
3.04675,122,113,-75.6176,5.77
3.116,134,124,-74.8304,5.75
3.17525,146,136,-77.8527,5.8
2.98838,90,81,-73.4276,5.73
3.35984,106,96,-77.3091,5.79
3.06274,143,134,-72.2506,5.69
2.87434,151,141,-72.7072,5.71
3.33249,210,196,-83.4032,5.9
2.89777,107,98,-74.8837,5.76
3.28861,172,158,-86.5267,5.97
2.8761,115,104,-79.9355,5.86
3.22106,192,178,-82.8918,5.9
3.22386,90,81,-76.8504,5.78
3.50141,134,122,-85.1,5.93
3.24606,177,165,-78.3028,5.8
3.40416,125,113,-86.157,5.96
3.35726,189,175,-81.5891,5.86
2.94122,129,119,-72.9153,5.71
3.32416,85,75,-80.5266,5.86
3.33352,191,178,-80.1229,5.84
3.31485,134,125,-71.2424,5.66
3.28117,152,141,-78.3018,5.81
3.51553,193,179,-84.3838,5.91
3.24243,144,133,-79.5265,5.83
2.85295,177,166,-75.5756,5.77
3.26045,191,179,-78.6139,5.81
3.29392,131,119,-84.6742,5.93
3.25855,94,85,-73.8242,5.72
2.95919,166,155,-73.2952,5.72
3.07196,173,161,-77.2453,5.79
3.08735,116,106,-80.5266,5.86
3.28248,147,137,-73.7277,5.71
3.21437,151,139,-79.2861,5.83
3.41414,180,165,-85.8221,5.94
3.38442,203,189,-85.0413,5.93
3.29954,164,153,-79.9925,5.84
3.35805,93,83,-81.2105,5.87
3.48043,201,186,-84.6212,5.92
2.93742,144,135,-69.7158,5.65
3.08156,170,160,-73.7708,5.72
3.23525,158,148,-69.8747,5.64
2.997,88,80,-70.6787,5.67
3.10694,98,89,-77.6195,5.81
3.32657,182,171,-74.7979,5.73
2.90585,104,95,-76.4166,5.79
3.4366,164,151,-84.934,5.93
3.01797,145,136,-70.0418,5.65
3.22297,172,161,-73.4731,5.71
3.07623,177,166,-74.0656,5.73
2.92222,155,145,-69.2114,5.64
2.87387,152,142,-70.9155,5.68
3.24163,188,175,-78.5195,5.81
3.34034,75,66,-77.9381,5.8
2.9426,204,190,-82.9546,5.91
3.21165,186,174,-77.5027,5.79
3.01102,189,175,-84.9853,5.95
3.14021,200,186,-83.1707,5.9
3.14277,171,161,-70.4678,5.65
3.4099,191,179,-77.9802,5.79
3.23808,161,151,-70.8682,5.66
2.96867,149,138,-75.3794,5.76
3.39175,166,156,-75.0921,5.73
2.97393,137,124,-83.4956,5.92
3.43316,123,113,-80.9412,5.85
3.18253,183,169,-84.5711,5.93
3.26509,162,148,-82.9709,5.9
3.12929,136,123,-85.8138,5.96
2.91863,138,129,-73.7972,5.73
2.91515,142,132,-76.9451,5.8
3.17848,107,95,-86.2052,5.97
3.10576,141,130,-76.7192,5.78
2.8962,148,138,-72.0368,5.7
2.97187,119,108,-82.0653,5.9
3.54979,119,106,-87.2139,5.97
3.19479,142,133,-70.8158,5.66
2.85738,90,81,-72.9069,5.72
3.33159,174,159,-86.0328,5.95
3.19807,75,67,-74.8987,5.75
3.22706,123,111,-82.618,5.9
3.20516,191,176,-85.8195,5.95
2.83967,167,156,-73.1479,5.72
2.94738,122,113,-72.5822,5.71
3.45116,112,101,-85.0562,5.94
2.93678,127,118,-74.0025,5.74
2.88726,143,133,-73.5764,5.73
3.339,122,109,-87.2522,5.98
2.99422,122,111,-80.1979,5.86
3.33536,171,158,-78.9578,5.81
3.06189,158,147,-75.3812,5.76
2.91499,139,128,-77.1295,5.8
3.38223,153,143,-73.549,5.7
2.91443,202,189,-80.1357,5.86
2.88186,161,151,-72.9138,5.72
3.20713,111,101,-77.9624,5.81
3.15316,142,132,-70.3055,5.65
2.90985,97,88,-75.9487,5.78
2.91173,166,153,-82.0339,5.9
3.12091,144,134,-75.0973,5.75
2.81863,93,84,-75.0026,5.77
3.30208,146,135,-76.3221,5.76
2.92491,143,134,-71.3492,5.68
3.22157,147,136,-77.7254,5.8
3.55782,122,110,-85.4047,5.94
3.00423,142,131,-77.985,5.81
3.12051,167,155,-78.2457,5.81
3.32743,180,167,-82.0699,5.88
3.18188,197,184,-77.4593,5.79
3.41858,136,124,-79.8906,5.83
2.9333,175,163,-77.0971,5.8
3.205,100,92,-72.2139,5.69
3.1048,187,174,-79.7427,5.84
2.83723,108,98,-72.6693,5.72
3.20655,126,115,-77.6098,5.8
2.93464,76,69,-72.7219,5.72
3.36978,196,182,-83.4607,5.9
3.08224,126,116,-82.1993,5.9
3.31667,162,151,-74.5224,5.73
3.16358,74,66,-72.1457,5.69
3.0053,135,124,-79.2407,5.84
3.22736,156,143,-83.9317,5.92
3.65487,114,101,-87.3792,5.97
3.02868,168,158,-72.7875,5.71
3.21382,124,115,-73.2882,5.71
2.90822,152,141,-77.8002,5.81
3.49559,205,190,-83.7003,5.9
3.40954,132,120,-82.6534,5.89
3.51192,123,112,-83.4848,5.9
2.81482,129,119,-72.1975,5.71
3.40966,130,120,-79.227,5.82
2.91046,157,146,-77.9499,5.82
3.40465,139,126,-85.0973,5.93
3.06909,133,120,-87.3667,6.0
3.16014,175,164,-73.196,5.71
3.42125,169,155,-84.9863,5.93
3.16968,120,110,-70.6259,5.66
2.9683,103,95,-71.3108,5.68
3.12087,173,161,-79.5955,5.84
2.92725,94,86,-72.0973,5.7
3.36538,170,160,-73.0844,5.69
3.26073,132,120,-86.0547,5.96
3.36046,118,109,-75.6245,5.75
3.18394,146,135,-76.8736,5.78
3.34365,181,169,-78.9329,5.81
3.35412,151,142,-69.379,5.62
3.13306,184,171,-80.4765,5.85
3.12108,182,170,-77.4628,5.79
3.31976,121,112,-75.0031,5.74
3.03839,126,117,-71.4876,5.68
3.19854,162,151,-74.4394,5.73
3.0512,164,153,-75.4821,5.76
3.37682,169,157,-76.1707,5.76
3.18642,160,147,-81.1411,5.86
2.86216,87,79,-76.8842,5.81
3.6336,119,107,-86.5372,5.96
3.4838,179,166,-82.4201,5.87
3.28245,152,142,-72.8901,5.7
3.24825,81,72,-79.2955,5.84
2.87722,151,140,-77.0318,5.8
3.26153,104,94,-78.7078,5.82
2.98607,161,152,-70.5344,5.66
2.91627,97,88,-72.5046,5.71
2.99794,104,95,-73.7547,5.73
3.21647,111,102,-74.68,5.74
3.45639,132,120,-83.4098,5.9
3.15258,91,83,-70.6265,5.66
3.23756,76,66,-78.4851,5.82
3.03964,132,123,-73.6115,5.72
3.27179,92,83,-75.0718,5.75
3.25528,156,144,-81.3909,5.87
3.15227,127,117,-79.5373,5.84
3.3472,152,141,-75.8245,5.75
3.25955,199,184,-85.2691,5.94
3.19963,92,83,-75.4471,5.76
3.00647,170,156,-83.9329,5.93
3.04957,112,103,-72.5709,5.7
3.03376,155,142,-82.2115,5.89
3.01407,163,153,-70.7999,5.67
3.38175,114,106,-70.2206,5.64
3.22746,106,96,-80.2895,5.85
2.88139,135,124,-79.5798,5.85
2.9657,164,153,-73.8956,5.73
3.13581,162,152,-76.1755,5.77
2.86909,93,84,-74.6673,5.76
2.84486,158,146,-78.6669,5.83
2.85008,156,145,-74.8453,5.76
3.3315,136,125,-78.1749,5.8
2.84432,150,140,-70.0575,5.66
2.95848,169,156,-84.1108,5.93
3.01137,152,141,-75.227,5.76
3.29201,158,146,-75.6684,5.75
3.334,162,150,-76.8399,5.77
3.252,101,93,-71.307,5.67
3.05198,158,148,-73.7235,5.72
3.25882,180,167,-83.9588,5.92
2.99525,140,130,-73.7542,5.73
2.85107,144,134,-75.365,5.77
3.18756,191,177,-82.6059,5.89
3.21272,160,148,-77.9488,5.8
3.35146,77,69,-73.5597,5.71
3.35035,137,128,-70.9429,5.65
3.14972,131,121,-74.5482,5.74
3.05152,151,139,-83.2933,5.92
3.31914,135,125,-74.5257,5.73
2.88295,97,88,-71.3242,5.69
3.41935,167,154,-79.6393,5.82
2.83062,167,157,-70.6237,5.67
2.91309,139,128,-80.232,5.86
2.99354,161,147,-83.1253,5.91
3.00134,110,101,-73.2404,5.72
3.25792,100,89,-84.1268,5.93
3.32514,183,169,-85.2118,5.94
3.06871,176,165,-75.6154,5.76
2.8273,74,66,-73.0171,5.73
2.87377,137,127,-72.9229,5.72
2.96185,119,110,-77.5057,5.81
3.10801,135,122,-85.311,5.95
2.88799,123,114,-74.0406,5.74
3.34126,157,145,-82.4994,5.88
3.03675,124,115,-74.22,5.74
2.9358,72,64,-75.385,5.77
3.33953,150,139,-76.4771,5.77
3.17867,84,76,-73.3149,5.71
3.37503,115,103,-85.3794,5.95
2.99495,127,114,-84.3275,5.94
2.91318,116,106,-79.8689,5.86
3.15346,110,99,-86.9397,5.99
3.10214,136,125,-80.5087,5.86
3.36603,185,172,-80.659,5.85
3.14411,144,132,-79.5886,5.84
3.27437,111,102,-73.2779,5.71
3.41278,139,128,-80.8229,5.85
3.14928,176,164,-79.8254,5.84
3.19219,163,151,-79.5237,5.83
3.40255,107,95,-83.8005,5.91
3.50479,171,157,-86.8533,5.96
3.29495,85,76,-72.2285,5.69
3.13625,148,138,-74.0638,5.73
3.17527,164,151,-85.7246,5.96
3.27351,97,86,-82.8054,5.9
3.06711,138,128,-73.857,5.73
2.92735,145,133,-80.0763,5.86
3.04288,165,152,-82.7986,5.9
2.98856,170,160,-72.8175,5.71
2.90962,121,110,-78.3476,5.83
3.05574,186,173,-80.3108,5.85
3.44938,184,171,-82.9021,5.89
3.10974,158,147,-73.1142,5.71
3.07894,156,146,-72.7938,5.7
3.31326,179,166,-82.1702,5.88
2.9986,137,126,-80.7843,5.87
2.86997,143,132,-79.3883,5.85
3.56403,183,169,-84.3642,5.91
2.98101,203,189,-82.5863,5.9
3.14764,159,148,-77.4096,5.79
3.08218,150,138,-80.8184,5.86
2.97135,154,143,-77.7835,5.81
3.1188,180,166,-84.4777,5.93
3.09346,157,146,-76.454,5.78
3.35564,140,128,-83.7457,5.91
3.36395,142,132,-76.7948,5.77
3.17325,120,109,-81.3694,5.88
3.04467,188,174,-85.3191,5.95
2.81878,85,77,-73.0851,5.73
3.26074,81,71,-80.6926,5.86
3.24366,146,136,-72.6122,5.69
3.17496,191,180,-76.1652,5.76
3.31003,164,150,-85.1289,5.94
3.1094,122,113,-73.2194,5.71
3.11808,189,175,-85.0247,5.94
3.28159,153,139,-85.9635,5.95
3.39345,155,143,-82.0992,5.87
3.00806,161,151,-74.3639,5.74
3.20443,129,121,-70.5257,5.65
3.24847,106,96,-74.2599,5.73
3.39367,117,105,-86.2332,5.96
3.08263,166,153,-83.8901,5.92
3.37726,165,155,-72.0642,5.67
3.12087,76,67,-77.9527,5.82
3.37589,159,148,-72.1062,5.67
2.85453,79,70,-72.5151,5.72
2.84401,127,118,-70.8709,5.68
2.91226,139,128,-81.7923,5.9
2.92072,149,139,-74.4951,5.75
2.87955,131,121,-75.7333,5.78
2.8774,166,154,-78.158,5.82
2.97965,122,111,-81.0738,5.88
2.91016,161,150,-76.1094,5.78
3.17264,92,84,-77.4363,5.8
3.5059,147,134,-86.4416,5.96
3.21209,129,119,-77.2554,5.79
3.01899,166,153,-85.8776,5.97
3.12382,167,157,-70.6497,5.66
3.31199,101,91,-83.1912,5.91
3.20731,96,87,-79.3942,5.84
3.13182,136,126,-73.2228,5.71
3.23158,152,142,-70.0576,5.64
3.36781,122,113,-71.7257,5.67
3.12164,171,159,-79.7646,5.84
2.82185,111,102,-69.322,5.65
3.32921,184,171,-79.852,5.83
3.22328,151,140,-74.1256,5.72
3.15824,178,164,-84.2547,5.93
3.40323,180,166,-84.5516,5.92
3.06207,155,145,-75.6274,5.76
3.22265,169,157,-77.7471,5.79
3.18272,109,100,-70.6483,5.66
3.30683,141,131,-76.499,5.77
3.08255,118,107,-77.7651,5.81
3.52554,201,186,-85.7001,5.94
3.16589,175,162,-82.845,5.9
3.43964,138,126,-81.7774,5.87
3.46378,146,133,-82.6192,5.88
2.87714,103,93,-78.4511,5.84
3.06631,196,181,-85.7378,5.96
3.2731,141,132,-71.6182,5.67
3.23916,160,149,-77.0421,5.78
3.08194,74,65,-74.5713,5.75
3.30954,161,148,-83.2806,5.9
2.88686,154,143,-74.317,5.74
3.14591,132,121,-78.6668,5.82
3.23165,187,174,-81.6117,5.87
3.39792,184,169,-84.3123,5.91
3.0702,151,140,-77.1378,5.79
3.26854,172,158,-81.7501,5.87
3.02809,146,136,-73.3408,5.72
3.62138,116,105,-87.2993,5.98
2.96134,158,147,-76.0076,5.77
2.93312,99,90,-75.911,5.78
3.32701,127,117,-75.2806,5.74
3.26128,171,158,-79.271,5.82
2.89701,112,104,-71.5023,5.69
2.90506,115,106,-71.3081,5.68
3.26365,125,114,-77.4432,5.79
3.25363,143,131,-84.2724,5.93
3.37967,186,172,-84.0205,5.91
3.0253,165,152,-80.373,5.86
3.26986,158,147,-76.7113,5.77
3.28956,165,155,-70.4616,5.64
3.5924,177,162,-86.7271,5.95
2.87497,132,122,-75.3645,5.77
3.21973,77,69,-75.188,5.75
2.82698,149,138,-74.905,5.76
3.034,202,188,-84.3308,5.93
3.10574,139,128,-78.1184,5.81
3.34561,209,194,-85.1749,5.93
3.13196,164,153,-77.4058,5.79
2.83686,95,87,-73.4968,5.74
3.22083,183,168,-86.149,5.96
2.94701,117,108,-75.0763,5.76
3.40769,107,97,-78.6514,5.81
2.92437,165,153,-75.8916,5.77
3.17971,151,141,-71.1837,5.67
3.12123,115,104,-81.2119,5.87
2.89333,139,128,-75.1402,5.76
3.11819,163,151,-79.7984,5.84
2.98935,133,123,-76.7115,5.79
3.08795,167,155,-77.5743,5.8
3.29756,120,110,-74.7695,5.74
3.42072,104,94,-83.4998,5.91
3.12902,119,110,-72.9771,5.71
3.166,113,102,-82.7673,5.9
3.1432,160,149,-72.6687,5.7
3.34141,161,150,-77.645,5.79
3.02959,119,107,-82.8947,5.91
3.20916,150,141,-72.7296,5.7
3.21829,122,113,-72.2191,5.69
3.37656,138,128,-71.6729,5.67
3.30383,149,139,-71.5013,5.67
3.4093,111,101,-78.8519,5.81
3.20681,110,98,-84.3853,5.94
2.98177,173,160,-81.0213,5.87
3.24852,111,100,-81.7862,5.88
3.13773,123,113,-81.0207,5.87
3.03146,160,150,-70.9759,5.67
2.87964,159,148,-81.1675,5.88
3.31625,184,170,-83.475,5.9
3.28885,173,162,-75.5966,5.75
3.07447,106,95,-81.5201,5.89
3.19962,140,130,-70.7433,5.66
3.20135,164,151,-83.3815,5.91
3.12393,173,161,-79.5534,5.83
2.9241,82,74,-71.4111,5.69
2.94639,137,127,-76.04,5.78
3.31205,154,141,-83.4417,5.9
3.12138,168,156,-79.3027,5.83
2.97968,185,173,-77.845,5.81
3.04255,204,189,-85.0167,5.95
3.39295,159,149,-73.4895,5.7
3.3192,167,156,-71.5219,5.66
3.01427,144,135,-74.8518,5.75
2.98179,168,155,-83.4852,5.92
3.24568,155,145,-75.518,5.75
3.28984,155,145,-74.2565,5.72
3.13239,100,91,-78.3557,5.82
3.3912,91,82,-81.1748,5.87
3.22848,115,104,-79.7396,5.84
3.0036,136,126,-70.5459,5.66
2.96242,105,96,-73.1175,5.72
2.95239,181,169,-78.3602,5.82
3.09138,80,71,-75.1676,5.76
3.21814,81,73,-76.5277,5.78
2.81738,138,129,-72.0108,5.7
2.88011,150,140,-70.7387,5.67
2.99538,159,148,-77.2259,5.8
3.40255,98,88,-80.1009,5.84
3.34902,195,181,-81.5339,5.86
3.17811,95,87,-73.4069,5.72
3.11457,179,168,-77.6141,5.8
3.27018,163,153,-73.4319,5.71
2.95905,180,167,-81.2811,5.88
3.06653,155,144,-77.9843,5.81
2.9506,143,134,-73.2817,5.72
3.31333,150,138,-80.3654,5.84
2.86843,166,156,-74.7409,5.75
3.10711,175,165,-70.4747,5.65
2.87832,137,127,-77.751,5.82
3.04058,168,157,-77.6291,5.8
3.19534,89,78,-87.3028,6.0
3.41129,137,126,-78.5887,5.81
3.05379,95,86,-79.9347,5.86
3.2365,102,93,-76.4313,5.78
3.00289,152,141,-76.8669,5.79
3.31314,191,180,-73.0228,5.7
3.24233,179,167,-80.5733,5.85
3.50891,112,101,-83.6905,5.91
3.19007,109,100,-76.0842,5.77
2.93207,175,163,-77.4567,5.8
3.10515,101,93,-70.7992,5.67
3.18293,123,113,-75.7077,5.76
2.93011,95,86,-77.9229,5.82
3.20915,77,69,-75.5697,5.76
2.83511,82,74,-71.6929,5.7
3.2842,186,174,-79.166,5.82
3.51178,168,153,-87.3625,5.97
3.45687,105,94,-85.3227,5.95
2.9677,156,144,-80.7483,5.87
2.98165,131,123,-69.7026,5.65
2.90745,143,133,-73.9084,5.74
3.07704,163,150,-84.7603,5.94
3.0509,166,156,-70.4885,5.66
3.35727,161,148,-81.6693,5.87
3.32251,158,146,-81.1424,5.86
3.61747,129,117,-86.8794,5.97
2.97349,124,113,-80.2533,5.86
2.86202,119,110,-76.213,5.79
3.12665,171,158,-81.8117,5.88
3.50824,146,134,-84.9361,5.93
3.04982,157,146,-73.982,5.73
3.48901,191,176,-86.7656,5.96
2.89135,149,139,-70.7982,5.67
3.45337,118,107,-81.5955,5.87
3.15475,139,128,-76.4055,5.77
3.30649,130,120,-72.6946,5.69
3.25874,132,122,-71.9846,5.68
3.16872,88,79,-78.1301,5.82
3.29534,172,161,-79.0727,5.82
3.20309,89,79,-81.2849,5.88
3.02573,120,110,-78.4051,5.82
